	tissue	cluster	cluster#	cluster_name	prefix	Kcna5	Tnfrsf13c	Hcn1	Sp110	Scara5	Sema3e	Agpat9	Nfatc1	Tmem215	Fam20a	Rem2	Atp10a	Spsb4	Rgs20	Fbn2	Rapsn	Slc12a7	Dhrs3	Cidea	Ebf2	CK137956	Pvalb	Crabp1	Ggta1	Rasgrp4	Kcnab3	Kcnv1	Aqp6	Spp1	Car7	1700048O20Rik	Ptrh1	Ppp1r9b	Pcdh7	Tll1	Strip2	Gabra5	Acvr1c	Slc24a1	Tnfsf8	Podn	Hoxa6	Lin7a	Nxph1	Slc8a1	Cplx2	Adcy1	Lix1	Mpped2	Nr2f1	Eya2	Adamts5	Fam19a2	Nxph2	3110035E14Rik	Zfp804b	Htr3a	Actn2	Ptk2b	Cdh12	Rai14	Krt25	Adamts3	Synpr	Arpp21	Syt6	Nr2f2	Sorcs3	Scn7a	Gpr88	Col18a1	Htr1f	Calb1	Cnih3	Cox6b2	Htr1a	D430036J16Rik	Aifm3	Lmo1	D830030K20Rik_loc2	Cplx1	Bend6	Kcna2	Slc30a3	Tfap2b	Sh3bgr	Vamp1	Gm13629	Sst	Scn1a	Adcy7	Gm715	P2rx5	Nefh	Hapln4	Amn	Ptpn3	Inhba	Chga	Npy2r	Fstl1	Serpini1	Fut9	Elavl2	Col25a1	Rassf4	Lypd1	Nell1	Pnma3	Pde1c	Supt3	Fam217b	Cntn3	Esr1	Cend1	Rgs10	Gpc5	Rgs7bp	Pax2	Mgst3	S100a10	Syt1	Id2	Hoxa5	Cdh3	Rasgrf2	Rxfp2	Grp	Larp1b	Lgi2	Glipr2	Slc16a14	Adamtsl2	Chrdl1	Pcsk5	Calb2	Shisa9	3110047P20Rik	Ptprz1	Syt10	Chrm3	Frzb	Tac1	Gulp1	Upp1	Gstt2	Acap1	Nhsl1	Lgals9	Fam92b	Ucp2	Mef2c	Plcxd2	Calca	Krt17	Gm11992	5730403I07Rik	Htr1d	Gpr39	Ptx4	Nrl	Adra2b	Ppfia2	Kcnd3	Kcnk2	Grik1	Abi3bp	Pdyn	Parm1	Kcnt2	Gal	Cst12	Pde11a	Gm4980	Hmga2	Cyb5r2	Fam159b	Hpcal4	Rgs4	Tmem255a	Btg2	Junb	Rspo3	Hrh3	Gucy2d	Grin2c	Mlxipl	Lta	Fam101b	Bhlhe22	Col6a1	Csmd3	Sstr1	Tacr3	Ptprk	Kctd4	Pnoc	Hlf	Galnt14	Gpr151	Col24a1	Hcrtr2	Nrn1l	Trpc4	Egfl6	Usp38	Sema3c	Penk	Slc35f1	Lphn2	Nell2	Pcp4	Pamr1	Robo3	Abcb1b	Tmem200a	Serpina3n	Crym	Scx	Htr5b	Gpr149	Arxes2	Ptprm	Alcam	Zic1	Qrfpr	Plch1	Ptpro	Ecel1	Tmem158	Ndnf	Mc4r	Egfem1	Echdc2	Meis1	Chrm4	Gpr101	Rspo4	Rfwd3	Fxn	Trh	Rprml	Trhr	Wipf3	1110017D15Rik	Tmem132d	Ccdc40	Cstad	Egf	Ano3	Cd24a	Ralyl	Cdh13	Spon1	Dnah5	Gem	Htr2a	Stk32b	Myo5b	Pars2	Cntn4	Scn9a	Resp18	Drd5	Bmp7	Npy	Gchfr	Islr2	Csgalnact1	Ncald	Cdh9	Pcbd1	Stc1	Gm5424	1700001L19Rik	Nts	A230065H16Rik	2010001M06Rik	Rrad	Serpinf1	Mir29c	Cntnap5c	Angpt1	Epb4.1l4a	Eci3	Arl4a	Chodl	Adcy2	Nbl1	Tmie	Tac2	G0s2	Inpp4b	Gm20754	Plin2	Dhdh	Epha6
1772099316_A07	dorsal horn	8	8	Calb2_Tac1	GABA	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	3	0	0	0	0	0	0	0	0	3	0	1	6	2	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	1	0	0	0	0	0	2	2	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	4	2	2	0	3	13	0	20	0	2	0	0	0	0	0	0	0	0	0	3	8	31	3	3	5	6	4	16	19	0	0	2	0	0	8	0	0	2	4	3	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	13	1	0	0	0	0	0	0	0	0	0	2	1	0	0	0	4	14	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	9	2	0	0	0	0	0	0	0	0	0	0	7	0	0	14	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
1772122248_E03	dorsal horn	8	8	Calb2_Tac1	GABA	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	3	1	4	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	2	0	0	0	4	0	1	0	0	0	0	1	0	0	0	0	1	0	4	2	3	6	1	0	0	0	0	0	0	0	0	0	7	1	3	2	5	5	1	21	3	0	0	0	0	0	0	0	0	0	0	0	2	4	3	7	1	2	1	5	30	0	0	0	1	1	1	0	4	1	1	1	0	0	0	0	0	1	1	0	2	0	0	1	0	0	0	0	3	0	0	0	0	0	0	1	1	6	2	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	13	1	0	0	0	1	0	0	0	1	0	4	0	1	0	0	0	0	0	0	0	0	0	0	0	3	0	2	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	8	1	1	0	0	0	0	0	0	0	0	13	0	0	6	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
1772123024_B07	dorsal horn	8	8	Calb2_Tac1	GABA	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	1	4	0	0	0	0	0	0	1	0	4	3	5	5	3	0	3	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	1	2	1	0	0	0	0	1	0	0	0	0	0	0	0	5	2	1	5	0	0	7	1	188	6	0	0	0	2	0	0	0	0	7	0	0	0	6	3	1	3	2	0	1	0	0	0	0	0	12	3	0	2	1	12	0	17	0	1	0	1	1	0	0	0	0	0	0	0	0	21	2	6	6	6	9	9	36	1	0	0	1	0	6	1	0	5	2	2	0	0	0	1	0	1	0	0	3	1	0	0	0	0	0	0	2	0	0	0	0	0	0	2	2	10	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	3	2	0	0	0	0	0	0	0	0	0	0	0	5	0	6	0	0	0	0	0	0	0	0	0	1	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	7	8	1	2	0	0	0	0	0	0	3	0	35	0	0	9	0	0	0	9	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0
1772123024_B09	dorsal horn	8	8	Calb2_Tac1	GABA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	3	1	4	3	0	1	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	5	0	0	2	0	4	0	0	0	0	0	0	0	0	0	0	9	8	0	2	1	8	0	21	1	0	0	2	0	0	0	0	0	0	0	1	2	6	1	4	4	4	3	10	50	1	0	0	0	0	2	0	2	0	0	1	0	1	0	0	0	0	2	0	4	0	0	1	0	1	0	3	0	0	0	0	0	0	0	6	6	1	3	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	6	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	3	0	7	0	0	1	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	32	3	4	1	0	0	0	0	0	0	0	1	35	1	0	49	0	1	0	13	3	0	1	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0
1772123034_E07	dorsal horn	8	8	Calb2_Tac1	GABA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	4	6	0	0	3	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	1	0	0	0	3	0	0	0	0	0	0	0	1	3	1	0	0	3	0	16	2	1	0	0	0	0	0	0	0	0	0	1	5	10	0	5	4	9	3	10	4	0	0	0	2	0	8	0	0	2	3	1	1	0	0	0	0	0	0	0	4	0	1	0	0	0	3	2	17	0	0	0	0	1	0	9	2	9	0	1	0	0	0	0	1	0	0	0	0	1	1	1	0	4	6	4	1	0	0	0	2	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	6	5	0	0	0	0	0	0	0	0	0	1	5	0	0	9	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1772123026_E01	dorsal horn	8	8	Calb2_Tac1	GABA	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	7	9	8	1	5	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	3	3	2	0	0	0	4	2	1	1	0	0	0	0	0	0	1	0	0	0	0	0	2	2	0	1	3	0	0	0	0	0	0	0	1	1	1	0	0	1	0	14	0	1	0	0	0	0	0	0	0	0	0	1	0	13	0	2	0	3	3	4	16	1	0	2	0	1	3	0	1	2	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	3	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	1	0	4	0	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0	2	0	0	0	0	0	0	0	0	3	0	0	6	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
1772122245_E08	dorsal horn	8	8	Calb2_Tac1	GABA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	1	3	0	0	1	0	0	0	0	0	0	3	2	12	7	1	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	3	3	0	1	0	1	0	0	0	0	2	0	0	0	1	0	0	3	0	4	0	0	0	2	2	0	2	0	0	0	1	0	0	0	0	2	0	0	1	1	2	0	0	1	0	0	0	0	0	0	0	7	2	0	1	1	5	0	16	0	1	0	0	0	0	0	1	0	0	0	2	0	11	0	3	3	2	3	3	38	0	0	0	0	0	2	0	0	3	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	3	9	1	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	4	1	1	0	0	0	0	0	1	0	0	1	0	2	0	1	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	5	1	0	0	0	0	0	0	0	0	0	0	13	0	0	12	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
1772122245_D12	dorsal horn	8	8	Calb2_Tac1	GABA	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	4	7	5	5	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	3	1	0	0	7	0	0	2	0	0	1	0	0	0	0	0	1	0	6	4	5	4	2	0	0	0	0	0	0	0	0	0	6	1	6	1	2	4	0	19	5	0	1	0	0	0	1	0	0	0	0	3	1	6	0	9	2	0	8	3	23	0	0	1	0	0	1	0	0	1	1	0	0	0	1	0	0	0	0	0	1	1	1	1	0	0	0	1	2	0	0	0	0	0	0	1	0	5	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	12	0	0	0	0	0	0	0	1	0	0	6	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	4	5	0	1	0	0	0	0	0	0	0	1	11	0	0	5	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
1772123034_E06	dorsal horn	8	8	Calb2_Tac1	GABA	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	3	0	0	0	0	0	0	0	0	1	3	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	3	9	1	0	0	1	0	11	1	1	0	0	0	0	0	0	0	0	0	2	1	2	0	1	2	4	1	2	17	1	0	0	0	0	3	0	2	0	2	3	0	0	0	0	0	0	0	0	2	0	2	1	0	1	4	0	22	0	0	0	0	0	0	3	6	4	0	0	0	0	0	0	0	0	0	0	3	3	0	3	1	0	19	3	0	0	0	0	1	1	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	2	0	2	0	0	0	0	0	0	0	1	6	0	0	15	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1772123026_B02	dorsal horn	8	8	Calb2_Tac1	GABA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	1	5	2	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	4	0	1	3	1	2	0	0	5	0	0	0	1	0	1	0	4	2	3	0	0	2	0	15	2	0	0	0	0	0	0	0	0	0	0	1	5	6	3	4	2	5	7	5	13	1	0	1	0	0	2	0	3	3	2	0	8	0	0	0	0	0	0	0	2	0	0	0	0	0	1	1	0	0	0	0	0	0	0	2	2	3	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	3	1	0	0	0	0	0	0	0	0	0	6	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	7	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	1	0	1	0	0	0	0	0	0	0	0	5	0	0	9	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
1772122245_F01	dorsal horn	8	8	Calb2_Tac1	GABA	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	2	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	0	0	0	0	0	0	0	0	0	1	3	0	12	3	0	0	0	0	0	0	0	1	0	0	0	1	3	2	7	1	4	1	4	59	0	0	1	1	0	3	0	0	2	1	4	0	0	0	0	0	0	0	2	1	1	0	1	2	2	0	0	12	0	0	0	0	0	0	2	3	12	1	0	0	1	0	0	0	0	0	0	0	2	0	0	1	1	11	3	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	3	0	2	0	0	0	0	0	0	0	0	7	0	0	8	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
1772117055_E06	dorsal horn	8	8	Calb2_Tac1	GABA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	4	4	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	4	0	1	0	0	0	0	0	0	2	1	0	0	0	1	0	54	0	0	0	1	1	0	0	0	0	0	0	0	2	5	0	0	0	0	0	0	1	0	0	0	0	3	1	0	0	0	1	0	12	0	0	0	3	0	0	0	0	0	0	0	0	0	19	1	2	0	1	7	2	7	0	0	0	0	0	3	0	2	4	1	0	1	0	0	0	0	0	0	0	2	0	4	1	0	0	0	0	0	0	1	0	0	0	0	1	2	17	5	3	0	0	0	0	0	0	0	0	3	1	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	9	0	1	1	7	0	0	0	0	0	0	0	0	0	1	1	4	0	0	0	1	0	1	1	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	22	5	0	0	1	0	0	0	0	0	0	0	15	0	0	15	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
1772123032_E05	dorsal horn	8	8	Calb2_Tac1	GABA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	3	0	2	0	0	0	0	0	1	0	0	1	0	0	0	3	1	3	0	0	4	0	0	4	0	0	0	1	1	0	0	0	2	0	0	1	2	0	1	0	0	0	0	0	0	0	0	0	11	3	2	0	1	7	0	10	5	0	0	2	3	0	0	0	1	0	0	1	0	14	2	3	7	5	6	9	30	2	0	0	0	0	2	1	0	1	0	4	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	1	2	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	1	0	0	0	0	0	0	0	1	0	0	3	0	0	0	0	1	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	0	0	0	0	0	0	0	0	1	0	6	0	0	4	0	0	0	13	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
1772122245_B01	dorsal horn	8	8	Calb2_Tac1	GABA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	1	4	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	6	5	0	0	0	4	0	10	2	0	0	0	0	0	0	0	0	0	0	1	3	7	0	6	3	3	5	6	44	1	1	0	0	1	4	0	2	0	0	5	0	0	0	1	0	0	1	0	0	0	1	2	0	0	2	2	11	1	0	0	1	0	0	2	5	11	1	1	0	0	0	0	0	0	0	0	2	2	4	0	1	1	7	2	0	0	0	0	4	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	20	5	0	2	0	0	0	0	0	0	1	1	6	0	0	8	0	0	0	4	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
1772122248_G12	dorsal horn	8	8	Calb2_Tac1	GABA	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	4	0	0	0	0	0	0	0	0	1	0	0	0	8	0	8	1	0	0	0	0	0	0	0	0	0	0	2	4	6	1	2	5	0	4	5	13	1	0	0	1	1	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	6	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	6	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0
1772123034_G12	dorsal horn	8	8	Calb2_Tac1	GABA	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	3	3	1	0	2	4	0	11	0	0	0	0	0	0	0	0	0	0	0	4	2	12	1	2	5	2	5	12	52	0	0	0	0	1	2	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	3	0	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	1	0	0	0	0	0	0	0	0	5	0	0	6	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1772123032_E11	dorsal horn	8	8	Calb2_Tac1	GABA	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	4	0	0	1	0	0	0	0	0	3	1	1	5	4	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	2	0	0	3	0	0	0	0	0	0	0	0	0	0	3	3	0	0	2	2	1	1	1	0	0	0	0	0	0	0	0	10	4	0	1	0	3	0	8	1	1	0	0	1	0	0	0	0	0	0	1	1	5	2	5	2	2	2	2	64	0	0	1	0	0	4	0	0	1	1	4	0	0	0	1	0	1	0	0	3	0	0	1	0	0	0	0	143	0	0	0	0	0	0	1	4	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	13	0	0	0	0	0	0	0	0	1	0	7	2	1	0	9	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	2	1	0	1	0	0	0	0	0	0	0	0	21	0	0	6	0	0	0	17	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
1772123023_G05	dorsal horn	8	8	Calb2_Tac1	GABA	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	5	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	1	0	1	0	0	1	0	0	0	0	1	0	0	2	1	0	1	0	13	0	18	1	1	0	0	0	0	0	0	0	0	0	3	0	23	4	11	7	12	10	10	103	0	2	2	0	2	7	0	0	2	3	1	0	0	1	0	0	0	1	1	3	0	0	0	0	0	0	2	0	0	0	0	1	0	0	6	0	4	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	4	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	6	0	2	0	0	0	0	0	0	0	1	5	0	0	10	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
1772122168_G07	dorsal horn	8	8	Calb2_Tac1	GABA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	2	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	3	0	10	0	0	0	0	0	0	0	0	0	0	0	1	0	17	1	4	7	1	5	10	32	0	0	0	0	0	11	3	2	0	3	6	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	6	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	1	4	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	4	0	0	0	0	0	0	0	0	0	0	8	0	0	11	0	0	0	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
